S0101_C01_001E,S0101_C01_021E,S0101_C01_023E,S0101_C01_007_8E,S0101_C01_009_11E,S0101_C01_012_14E,S0101_C01_030E,S0101_C03_001E,S0101_C05_001E,FIPS,STATEFP,COUNTYFP,TRACTCE
1.0,0.029662588060808306,0.07730812013348165,0.15350389321468297,0.13552094920281796,0.16740823136818686,0.09065628476084539,0.4742306266221728,0.5257693733778273,48113008701,48,113,008701
1.0,0.036585365853658534,0.12458800263678313,0.12392880685563612,0.21423862887277523,0.1806196440342782,0.14568226763348716,0.5069215557020436,0.4930784442979565,48113008703,48,113,008703
1.0,0.01785245471252297,0.04935678655815175,0.15804673142557102,0.19480178524547126,0.21737988973483854,0.12916776056707796,0.4518246258860593,0.5481753741139407,48113008704,48,113,008704
1.0,0.05060584461867427,0.0947968638631504,0.14397719173200285,0.23022095509622237,0.1781895937277263,0.1482537419814683,0.4383464005702067,0.5616535994297933,48113008705,48,113,008705
1.0,0.027605244996549344,0.09282263630089717,0.08247066942719117,0.1984126984126984,0.21325051759834368,0.23567977915804003,0.5048309178743962,0.49516908212560384,48113008801,48,113,008801
1.0,0.031782782572090086,0.07598400336771206,0.11008208798147759,0.16585981898547675,0.21048200378867607,0.1688065670385182,0.4571669122290044,0.5428330877709956,48113008802,48,113,008802
1.0,0.04140845070422535,0.10169014084507043,0.22140845070422535,0.1695774647887324,0.1763380281690141,0.08309859154929577,0.5467605633802817,0.4532394366197183,48113008900,48,113,008900
1.0,0.035666961130742046,0.1428886925795053,0.14531802120141343,0.18959805653710246,0.13957597173144876,0.06603356890459364,0.4991166077738516,0.5008833922261484,48113009000,48,113,009000
1.0,0.038223140495867766,0.13016528925619836,0.0962465564738292,0.19834710743801653,0.1993801652892562,0.06921487603305786,0.48674242424242425,0.5132575757575758,48113009101,48,113,009101
1.0,0.053465878559914026,0.07254164427727028,0.1445459430413756,0.17974207415368082,0.13003761418592155,0.08946802794196669,0.5314347125201505,0.46856528747984955,48113009103,48,113,009103
1.0,0.048024149286498355,0.13199780461031832,0.09330406147091108,0.21075740944017562,0.15806805708013172,0.1026344676180022,0.49533479692645443,0.5046652030735456,48113009104,48,113,009104
1.0,0.060886995740415936,0.12728639438737158,0.1450764219493861,0.170383362565773,0.14933600601353045,0.0839388624404911,0.4527687296416938,0.5472312703583062,48113009105,48,113,009105
1.0,0.03986416654362911,0.13066587922633988,0.14646390078251884,0.18204636054923962,0.15812786062306217,0.10689502436143511,0.4774841281559132,0.5225158718440868,48113009201,48,113,009201
1.0,0.07461818181818182,0.11418181818181818,0.10007272727272727,0.2448,0.10981818181818181,0.05716363636363636,0.4754909090909091,0.5245090909090909,48113009202,48,113,009202
1.0,0.04758144126357355,0.13504442250740376,0.12379072063178677,0.26554787759131293,0.09160908193484699,0.06258637709772952,0.5000987166831194,0.49990128331688055,48113009301,48,113,009301
1.0,0.056818181818181816,0.09848484848484848,0.12452651515151515,0.22892992424242425,0.13802083333333334,0.09564393939393939,0.4981060606060606,0.5018939393939394,48113009303,48,113,009303
1.0,0.0719264422363933,0.10277324632952692,0.11626872312027288,0.18092837016164912,0.11448909980720748,0.06821889366750704,0.43971526026990954,0.5602847397300905,48113009304,48,113,009304
1.0,0.018912529550827423,0.09515366430260047,0.1908983451536643,0.21660756501182032,0.19444444444444445,0.11613475177304965,0.5345744680851063,0.4654255319148936,48113009401,48,113,009401
1.0,0.02844551282051282,0.03445512820512821,0.21033653846153846,0.17147435897435898,0.22596153846153846,0.19310897435897437,0.4979967948717949,0.5020032051282052,48113009402,48,113,009402
1.0,0.020359848484848484,0.020359848484848484,0.11316287878787878,0.18229166666666666,0.2708333333333333,0.18607954545454544,0.5099431818181818,0.4900568181818182,48113009500,48,113,009500
1.0,0.052222222222222225,0.06977777777777777,0.07311111111111111,0.216,0.2331111111111111,0.18266666666666667,0.4568888888888889,0.5431111111111111,48113009603,48,113,009603
1.0,0.04762949956101844,0.0636523266022827,0.09635645302897278,0.2032484635645303,0.1865671641791045,0.25307287093942055,0.48178226514486394,0.5182177348551361,48113009604,48,113,009604
1.0,0.06088992974238876,0.10802107728337236,0.12558548009367682,0.2107728337236534,0.19496487119437939,0.16744730679156908,0.5073185011709602,0.49268149882903983,48113009605,48,113,009605
1.0,0.0460431654676259,0.04690647482014389,0.17755395683453237,0.2135251798561151,0.21611510791366906,0.12949640287769784,0.5151079136690647,0.4848920863309353,48113009607,48,113,009607
1.0,0.03790613718411552,0.07280385078219014,0.10770156438026474,0.19133574007220217,0.20577617328519857,0.19885679903730447,0.44975932611311675,0.5502406738868832,48113009608,48,113,009608
1.0,0.018985270049099837,0.023240589198036007,0.08608837970540098,0.2271685761047463,0.2353518821603928,0.20294599018003273,0.4890343698854337,0.5109656301145663,48113009609,48,113,009609
1.0,0.04674457429048414,0.09590057503246151,0.2159154145798553,0.2565386755703951,0.09701354108699685,0.01966240029679095,0.5542570951585977,0.44574290484140233,48113009610,48,113,009610
1.0,0.04540420819490587,0.10022148394241417,0.1511627906976744,0.23781838316722037,0.22757475083056478,0.08831672203765227,0.45487264673311184,0.5451273532668881,48113009611,48,113,009611
1.0,0.06059398046641419,0.10663743272872235,0.13095475383695435,0.23300777356986246,0.17181582619095076,0.07793502092884194,0.5415587004185768,0.45844129958142316,48113009701,48,113,009701
1.0,0.009587727708533078,0.023330137424097154,0.22115691914349633,0.17737296260786195,0.21860019175455417,0.14924896132949825,0.4956855225311601,0.5043144774688398,48113009702,48,113,009702
1.0,0.0509053638537752,0.11462248035531261,0.1708233686368295,0.19952169456781688,0.1858558250768705,0.07447898872565767,0.5493679535360437,0.45063204646395627,48113009802,48,113,009802
1.0,0.038834951456310676,0.08384819064430715,0.1328331862312445,0.22859664607237423,0.18402471315092675,0.09841129744042365,0.5194174757281553,0.48058252427184467,48113009803,48,113,009803
1.0,0.05561694290976059,0.1205647636586863,0.17065684468999387,0.25893186003683244,0.06519337016574586,0.017188459177409455,0.5306322897483119,0.46936771025168816,48113009804,48,113,009804
1.0,0.017158544955387784,0.08762296957218028,0.33241821093571267,0.22855181880576528,0.14298787462823154,0.026996110729810112,0.45962022420498744,0.5403797757950126,48113009900,48,113,009900
1.0,0.018185317040315598,0.1081497161551044,0.3755412296738189,0.2533435966515924,0.13922832675839508,0.0670643702492062,0.7205811603964206,0.2794188396035793,48113010000,48,113,010000
1.0,0.04101352802233197,0.12089327893493665,0.11251878891990552,0.25917972943955336,0.13721279793858707,0.1017822632596092,0.46596521365686067,0.5340347863431394,48113010101,48,113,010101
1.0,0.054497701904136574,0.08240315167432699,0.1592252133946159,0.16480630334865398,0.2071569271175312,0.10965200262639527,0.5045961917268549,0.4954038082731451,48113010102,48,113,010102
1.0,0.05596026490066225,0.15165562913907285,0.08278145695364239,0.2185430463576159,0.16258278145695365,0.07913907284768212,0.49701986754966887,0.5029801324503311,48113010500,48,113,010500
1.0,0.06406685236768803,0.11404227429133214,0.16008520399803375,0.17270194986072424,0.14763231197771587,0.09388825167950189,0.4761592659347862,0.5238407340652138,48113010601,48,113,010601
1.0,0.04071332436069987,0.12920592193808883,0.11507402422611036,0.20390309555854644,0.12819650067294752,0.061574697173620456,0.4364064602960969,0.5635935397039031,48113010602,48,113,010602
1.0,0.03332754730081583,0.12480472140253428,0.17028293699010588,0.1928484638083666,0.1246311404270092,0.05085922582884916,0.5280333275473008,0.4719666724526992,48113010701,48,113,010701
1.0,0.06425842306356373,0.08093087877735325,0.174018756512678,0.19381729767280306,0.14379993053143453,0.08961444946161862,0.5151094129906217,0.48489058700937826,48113010703,48,113,010703
1.0,0.045795028941096355,0.10316649642492338,0.18113721484508002,0.13806605379639086,0.12563840653728295,0.0745658835546476,0.45965270684371806,0.5403472931562819,48113010704,48,113,010704
1.0,0.04733667314180554,0.12851446682343318,0.13628463347306002,0.17022799304774563,0.15560781106226357,0.10673755239750536,0.4766383805336878,0.5233616194663122,48113010801,48,113,010801
1.0,0.03202676864244742,0.10504302103250478,0.14543499043977057,0.18164435946462715,0.19622370936902486,0.14973709369024857,0.5246175908221797,0.47538240917782026,48113010803,48,113,010803
1.0,0.04256061398918542,0.16012558869701726,0.11773940345368916,0.170416884702599,0.11896040467469039,0.12227455084597942,0.4266527123669981,0.5733472876330019,48113010804,48,113,010804
1.0,0.05929286608260326,0.11717772215269086,0.1204630788485607,0.21808510638297873,0.14924906132665833,0.0688360450563204,0.5433354192740926,0.4566645807259074,48113010805,48,113,010805
1.0,0.026475589021131892,0.12071897012387661,0.20038863249939276,0.13456400291474374,0.1573961622540685,0.07250425066796211,0.46210833130920576,0.5378916686907943,48113010902,48,113,010902
1.0,0.05187991839113961,0.10667443893908482,0.16146895948703002,0.232293791897406,0.12940833576216845,0.062372486155639756,0.4025065578548528,0.5974934421451472,48113010903,48,113,010903
1.0,0.0343980343980344,0.14469014469014468,0.19082719082719082,0.19737919737919737,0.16216216216216217,0.03194103194103194,0.4542724542724543,0.5457275457275458,48113010904,48,113,010904
1.0,0.0720059694067902,0.05223230941425196,0.1038428056211914,0.1467479169257555,0.21974878746424575,0.22484765576420843,0.480039796045268,0.519960203954732,48113011001,48,113,011001
1.0,0.014445754716981132,0.08785377358490566,0.07163915094339622,0.17777122641509435,0.21668632075471697,0.2508844339622642,0.45076650943396224,0.5492334905660378,48113011002,48,113,011002
1.0,0.06925675675675676,0.07875844594594594,0.08994932432432433,0.17673141891891891,0.21304898648648649,0.2204391891891892,0.4404560810810811,0.559543918918919,48113011101,48,113,011101
1.0,0.024717328424927687,0.061793321062319224,0.176176702603208,0.13463055482513805,0.11911648698396003,0.20720483828556402,0.5080199842229819,0.49198001577701816,48113011103,48,113,011103
1.0,0.038149150873738616,0.032242185577159736,0.1124784641890229,0.1799163179916318,0.16736401673640167,0.1553039625892198,0.44499138567560914,0.5550086143243909,48113011104,48,113,011104
1.0,0.05214039358896328,0.14343680259687563,0.1811726516534794,0.18583891255832827,0.11442483262325015,0.10996145262730778,0.4495840941367417,0.5504159058632583,48113011105,48,113,011105
1.0,0.06176711208071994,0.09380965366784838,0.13594218707390238,0.16280338151077176,0.161985274065994,0.12585219525497682,0.44764112353422414,0.5523588764657759,48113011200,48,113,011200
1.0,0.02211113247452413,0.09998077292828303,0.14747164006921745,0.12324552970582581,0.23899250144203038,0.2155354739473178,0.44702941741972696,0.552970582580273,48113011300,48,113,011300
1.0,0.03704382908490739,0.13203741059966992,0.12506876948468731,0.1602787456445993,0.15807812213460481,0.0825233816247937,0.4454428754813864,0.5545571245186136,48113011401,48,113,011401
1.0,0.03732638888888889,0.11631944444444445,0.17513020833333334,0.1742621527777778,0.10785590277777778,0.04991319444444445,0.4945746527777778,0.5054253472222222,48113011500,48,113,011500
1.0,0.02363337443485409,0.11364570489108097,0.11713933415536375,0.1987258528565557,0.19091656391286477,0.11117961364570489,0.39724619810933004,0.60275380189067,48113011601,48,113,011601
1.0,0.04387755102040816,0.11005830903790087,0.15991253644314868,0.19752186588921283,0.1360058309037901,0.06574344023323615,0.5115160349854228,0.48848396501457725,48113011602,48,113,011602
1.0,0.06875891583452211,0.1303851640513552,0.12168330955777461,0.1884450784593438,0.19372325249643366,0.061626248216833095,0.5055634807417975,0.4944365192582026,48113011701,48,113,011701
1.0,0.05631606307399064,0.1027551550857737,0.11367180731242418,0.22231848899670767,0.12770750303240339,0.08248137237913707,0.4969675966037082,0.5030324033962918,48113011702,48,113,011702
1.0,0.06243885084052299,0.08769901271902517,0.09686026861158054,0.23063239348928222,0.13074802099083874,0.05060926798897092,0.4778973583563106,0.5221026416436894,48113011800,48,113,011800
1.0,0.07441901720773461,0.1027142096860032,0.12985630654603514,0.2057832180237715,0.15708710306900833,0.060493170125953524,0.46194784459819055,0.5380521554018095,48113011900,48,113,011900
1.0,0.046361306140644154,0.09171960325420707,0.22367101303911735,0.11556892900924998,0.10364426613172852,0.06820461384152457,0.43552880864816673,0.5644711913518333,48113012000,48,113,012000
1.0,0.07023075820553247,0.10376952845062348,0.13042855095313172,0.16396732119822274,0.15508098036405332,0.07152071090726674,0.461946395298839,0.5380536047011609,48113012100,48,113,012100
1.0,0.03236820540835837,0.08781753619229718,0.16238732586724938,0.2089593007375034,0.17454247473367931,0.08986615678776291,0.4919420923245015,0.5080579076754985,48113012204,48,113,012204
1.0,0.01700318809776833,0.07137796670208997,0.11778250088558272,0.18862911795961743,0.2345023025150549,0.12291888062345023,0.4450938717676231,0.554906128232377,48113012206,48,113,012206
1.0,0.026913482998555862,0.12038860443744256,0.193908362872522,0.1501903636602337,0.15898647761585927,0.08047787842982802,0.4933700932125509,0.5066299067874491,48113012207,48,113,012207
1.0,0.029766390354182368,0.11680482290881689,0.1522230595327807,0.15975885455915598,0.18236623963828183,0.07159005275056518,0.4611906556141673,0.5388093443858327,48113012208,48,113,012208
1.0,0.013666536509176102,0.092151503319016,0.2370167903162827,0.19601718078875438,0.18820773135493948,0.1319796954314721,0.5091761030847325,0.49082389691526745,48113012209,48,113,012209
1.0,0.01588683351468988,0.12317736670293798,0.21436343852013057,0.12100108813928183,0.19499455930359086,0.08073993471164309,0.45331882480957564,0.5466811751904244,48113012210,48,113,012210
1.0,0.034482758620689655,0.11992093125411817,0.18075993850208655,0.16516582473094663,0.1434219196134417,0.08587744344388315,0.5181199209312541,0.48188007906874586,48113012211,48,113,012211
1.0,0.04190236748376283,0.1227739367274251,0.12507856693903205,0.20008380473496754,0.17200921852084644,0.09009009009009009,0.48606746281164886,0.5139325371883512,48113012301,48,113,012301
1.0,0.04202145305761362,0.09322127612517969,0.17394669910427954,0.137786132920491,0.12882892845294702,0.07475395333407055,0.40893508791330313,0.5910649120866969,48113012302,48,113,012302
1.0,0.015788507435285478,0.07820818799339085,0.1727556453093446,0.21479713603818615,0.21406278685514962,0.1343859004956857,0.5625114742059849,0.43748852579401504,48113012400,48,113,012400
1.0,0.051983247105198326,0.13697955161369796,0.12133530426213353,0.2200049273220005,0.131189948263119,0.09090909090909091,0.4692042374969204,0.5307957625030796,48113012500,48,113,012500
1.0,0.04092071611253197,0.11460997442455242,0.14578005115089515,0.2215473145780051,0.17407289002557544,0.06793478260869565,0.5007992327365729,0.4992007672634271,48113012601,48,113,012601
1.0,0.04549675023212628,0.1309192200557103,0.11374187558031569,0.24001857010213556,0.1392757660167131,0.11931290622098421,0.4623955431754875,0.5376044568245125,48113012603,48,113,012603
1.0,0.02123172103487064,0.14679415073115862,0.24929696287964004,0.12373453318335208,0.1171259842519685,0.08000562429696288,0.4933914510686164,0.5066085489313836,48113012604,48,113,012604
1.0,0.04469923562645397,0.07560651379195746,0.13326686606846128,0.20953805250913926,0.14007976071784647,0.16301096709870389,0.4835493519441675,0.5164506480558325,48113012701,48,113,012701
1.0,0.049752691300552807,0.11172534186790806,0.13092813500145475,0.2100669188245563,0.1768984579575211,0.09310445155659004,0.49927262147221413,0.5007273785277858,48113012702,48,113,012702
1.0,0.010057647491720839,0.03998528149147553,0.17196124126088555,0.1887648718263216,0.18827425487550595,0.17613148534281858,0.48522016435667853,0.5147798356433215,48113012800,48,113,012800
1.0,0.01603920695032301,0.02494987747828024,0.19113388282468255,0.22232122967253287,0.19848518601024728,0.18400534640231678,0.450211628425039,0.549788371574961,48113012900,48,113,012900
1.0,0.026649191786806466,0.026066695791466435,0.09363623125091015,0.24785204601718364,0.17882627056938982,0.17023445463812437,0.48216106014271154,0.5178389398572885,48113013004,48,113,013004
1.0,0.027430744160782183,0.022542096686583378,0.15317762085822922,0.24687669744703966,0.14149918522542096,0.21998913633894623,0.43862031504617055,0.5613796849538294,48113013005,48,113,013005
1.0,0.05341772151898734,0.03746835443037975,0.1529113924050633,0.21974683544303797,0.18632911392405063,0.11215189873417722,0.5154430379746835,0.48455696202531645,48113013007,48,113,013007
1.0,0.07861153649821337,0.055895865237366005,0.08958652373660031,0.21771311893823378,0.15875446656457376,0.1610515569167943,0.5005104645227156,0.4994895354772843,48113013008,48,113,013008
1.0,0.033426183844011144,0.07321925984878631,0.1333068046159968,0.2190608834062873,0.14564265817747712,0.11460405889375248,0.48229208117787503,0.517707918822125,48113013009,48,113,013009
1.0,0.00477534187106577,0.14000434121988278,0.25634903407857607,0.18319947905361406,0.12198827870631647,0.036683308009550684,0.5582808769264164,0.4417191230735837,48113013010,48,113,013010
1.0,0.05673316708229426,0.0914380714879468,0.2130091438071488,0.2038653366583541,0.13507896924355778,0.029925187032418952,0.4775561097256858,0.5224438902743143,48113013011,48,113,013011
1.0,0.042451215337213286,0.022595001711742554,0.04655939746662102,0.19342690859294762,0.281752824375214,0.21739130434782608,0.4861348853132489,0.5138651146867511,48113013101,48,113,013101
1.0,0.032938754503345345,0.04632012352032939,0.10344827586206896,0.21049922799794132,0.2074112197632527,0.25784868759650026,0.44209984559958826,0.5579001544004117,48113013102,48,113,013102
1.0,0.02973568281938326,0.042951541850220265,0.15859030837004406,0.2488986784140969,0.1828193832599119,0.2907488986784141,0.3711453744493392,0.6288546255506607,48113013104,48,113,013104
1.0,0.004505180958101817,0.17299894879110977,0.30575161435651,0.1527256344796516,0.1698453221204385,0.10001501726986034,0.46148070280822945,0.5385192971917705,48113013105,48,113,013105
1.0,0.03004235044997353,0.10905240868184224,0.1557702488088936,0.15021175224986766,0.16715193223928004,0.2750132345156167,0.48173636844891476,0.5182636315510852,48113013200,48,113,013200
1.0,0.03458498023715415,0.02766798418972332,0.03507905138339921,0.2267786561264822,0.2885375494071146,0.16798418972332016,0.45306324110671936,0.5469367588932806,48113013300,48,113,013300
1.0,0.053816046966731895,0.02201565557729941,0.040117416829745595,0.19911937377690803,0.25782778864970646,0.21673189823874756,0.4828767123287671,0.5171232876712328,48113013400,48,113,013400
1.0,0.05613577023498695,0.043951261966927765,0.02349869451697128,0.21148825065274152,0.31897302001740646,0.1649260226283725,0.4908616187989556,0.5091383812010444,48113013500,48,113,013500
1.0,0.05415162454873646,0.03889071217591073,0.07909419100754841,0.2302264522481129,0.18362323596980637,0.17820807351493273,0.4811289793239252,0.5188710206760748,48113013605,48,113,013605
1.0,0.025404558900295807,0.09413607099356186,0.10388028536627805,0.3055507221158866,0.2114146511223247,0.11536453801983644,0.46650426309378806,0.5334957369062119,48113013606,48,113,013606
1.0,0.02548131370328426,0.052944507361268406,0.08069082672706682,0.2528312570781427,0.18374858437146094,0.1755379388448471,0.5011325028312571,0.4988674971687429,48113013607,48,113,013607
1.0,0.035269709543568464,0.02946058091286307,0.036929460580912864,0.16597510373443983,0.2829875518672199,0.26556016597510373,0.5045643153526971,0.4954356846473029,48113013608,48,113,013608
1.0,0.08226550486929779,0.05996924654023578,0.11737570476678626,0.17939518195797027,0.230138390568939,0.057662737057919015,0.4664274730907227,0.5335725269092773,48113013609,48,113,013609
1.0,0.039615166949632144,0.07866440294284098,0.16053574797208073,0.22297679683078664,0.18166383701188454,0.10639501980758348,0.5319750990379174,0.4680249009620826,48113013610,48,113,013610
1.0,0.017349575489110373,0.032853451458102624,0.10741971207087486,0.10557401255075674,0.33923957179771136,0.34846806939830194,0.4540420819490587,0.5459579180509413,48113013611,48,113,013611
1.0,0.03853722531977698,0.1472613971794031,0.1994096425057396,0.1905542800918334,0.10741226631682518,0.06165956051164316,0.49819612987864875,0.5018038701213513,48113013615,48,113,013615
1.0,0.018314472900536033,0.09112567004169149,0.34663490172721856,0.2221560452650387,0.16676593210244192,0.03677784395473496,0.5017867778439548,0.49821322215604524,48113013616,48,113,013616
1.0,0.020848056537102474,0.0469964664310954,0.15512367491166076,0.21625441696113074,0.18303886925795054,0.17491166077738515,0.5363957597173145,0.4636042402826855,48113013617,48,113,013617
1.0,0.07098462544978737,0.037945698397121363,0.15832515538109257,0.21491658488714427,0.1995420346745175,0.15014720314033367,0.4916584887144259,0.5083415112855741,48113013618,48,113,013618
1.0,0.04591350733473042,0.05143836921318346,0.06344065536292627,0.22842446180224804,0.22366164983806439,0.18708325395313394,0.4637073728329206,0.5362926271670795,48113013619,48,113,013619
1.0,0.0,0.07088052612349288,0.27968578735842164,0.22506393861892582,0.11600292290829375,0.22908293752283523,0.4731457800511509,0.5268542199488491,48113013620,48,113,013620
1.0,0.014786169244767972,0.05391264786169245,0.30959963603275703,0.13011828935395814,0.25614194722474976,0.09281164695177434,0.5839399454049136,0.41606005459508644,48113013621,48,113,013621
1.0,0.016519823788546256,0.08223201174743025,0.2540381791483113,0.263582966226138,0.1354625550660793,0.16666666666666666,0.5058737151248165,0.49412628487518356,48113013622,48,113,013622
1.0,0.010244176255964075,0.11296660117878192,0.26494527083918046,0.20179623912433342,0.11731686780802694,0.050378894190289084,0.449901768172888,0.550098231827112,48113013623,48,113,013623
1.0,0.0,0.05698401667824878,0.4065323141070188,0.2050034746351633,0.09566828816307621,0.05350938151494093,0.4662960389159138,0.5337039610840861,48113013624,48,113,013624
1.0,0.03502626970227671,0.10245183887915937,0.3356684179801518,0.2075306479859895,0.063922942206655,0.008756567425569177,0.5434909515469936,0.45650904845300644,48113013625,48,113,013625
1.0,0.018260600433302382,0.12411018260600433,0.33890436397400187,0.1937480656143609,0.1497988238935314,0.01021355617455896,0.549984524914887,0.45001547508511297,48113013626,48,113,013626
1.0,0.06545033304373009,0.15754416449464234,0.12163336229365769,0.24529394729220969,0.09180422820735593,0.048942948161019406,0.49493194323776424,0.5050680567622358,48113013711,48,113,013711
1.0,0.05242786769880366,0.1171710063335679,0.15165376495425756,0.2019704433497537,0.20865587614356088,0.08972554539057002,0.45531315974665726,0.5446868402533427,48113013712,48,113,013712
1.0,0.07476635514018691,0.09078771695594126,0.12416555407209613,0.22162883845126835,0.08277703604806408,0.11481975967957277,0.5220293724966623,0.4779706275033378,48113013713,48,113,013713
1.0,0.05812417437252312,0.10215763980625275,0.15147512109202993,0.201086158814032,0.1887567884925877,0.0562160575370615,0.5175399970644357,0.48246000293556435,48113013714,48,113,013714
1.0,0.045819014891179836,0.1298205421916762,0.0572737686139748,0.2710958381061474,0.18442153493699887,0.08896525391370752,0.5337915234822451,0.4662084765177549,48113013715,48,113,013715
1.0,0.05826532548870753,0.10799013095464034,0.13987473903966596,0.18295691782121845,0.21180489656481305,0.1569557790852154,0.539191497437844,0.460808502562156,48113013716,48,113,013716
1.0,0.04482132041187159,0.08933979406420352,0.16626287098728043,0.18322228952150213,0.144457904300424,0.05602665051483949,0.5024227740763174,0.49757722592368264,48113013717,48,113,013717
1.0,0.05572577556491766,0.11164304864036767,0.15530448104174646,0.20720030639601686,0.11681348142474147,0.052661815396399844,0.4812332439678284,0.5187667560321716,48113013718,48,113,013718
1.0,0.02340290955091714,0.055660974067046176,0.1520134935694708,0.1971326164874552,0.21674045962471009,0.16613957410921357,0.4990512333965844,0.5009487666034156,48113013719,48,113,013719
1.0,0.05177621170717676,0.07924636847403999,0.1721559039263627,0.18740112181792032,0.14439810153890406,0.11577736228965914,0.4910110743563929,0.5089889256436071,48113013720,48,113,013720
1.0,0.03817550818046604,0.03685341265906462,0.12080647826805486,0.16972401255990746,0.29548834903321763,0.20657742521897207,0.4903321764997521,0.5096678235002479,48113013721,48,113,013721
1.0,0.038564102564102566,0.10646153846153845,0.23076923076923078,0.21846153846153846,0.16287179487179487,0.09353846153846154,0.4484102564102564,0.5515897435897436,48113013722,48,113,013722
1.0,0.011491442542787287,0.0941320293398533,0.2312958435207824,0.18288508557457211,0.15403422982885084,0.09242053789731051,0.5048899755501223,0.49511002444987773,48113013725,48,113,013725
1.0,0.03621068032187271,0.04645208485735187,0.2421360643745428,0.16788588149231895,0.1825164594001463,0.14191660570592537,0.4912216532553036,0.5087783467446965,48113013726,48,113,013726
1.0,0.0387431360585723,0.08419768151311775,0.19402074435631483,0.2571690054911531,0.15314215985356924,0.13514338010982307,0.4664429530201342,0.5335570469798657,48113013727,48,113,013727
1.0,0.04731457800511509,0.08427109974424553,0.1129156010230179,0.2326086956521739,0.20703324808184143,0.1520460358056266,0.4719948849104859,0.5280051150895141,48113013803,48,113,013803
1.0,0.06353176588294147,0.12631315657828915,0.06303151575787894,0.22236118059029514,0.17933966983491745,0.1570785392696348,0.4957478739369685,0.5042521260630315,48113013804,48,113,013804
1.0,0.008340283569641367,0.13733666944676118,0.3947734222963581,0.19154851264943007,0.11926605504587157,0.0316930775646372,0.5379482902418682,0.46205170975813176,48113013805,48,113,013805
1.0,0.012836970474967908,0.08472400513478819,0.37586649550706036,0.25288831835686776,0.12374839537869063,0.06444159178433889,0.4942233632862644,0.5057766367137355,48113013806,48,113,013806
1.0,0.04286070271617244,0.12085721405432345,0.13680538250685273,0.17493147271368054,0.20558185895838524,0.09020682780961874,0.5228008970844754,0.47719910291552453,48113013901,48,113,013901
1.0,0.04003724394785847,0.06722532588454376,0.13109869646182495,0.21508379888268156,0.21415270018621974,0.14338919925512103,0.5074487895716946,0.4925512104283054,48113013902,48,113,013902
1.0,0.03056768558951965,0.09461426491994178,0.16219588271990018,0.21210230817217718,0.20420045747556664,0.15283842794759825,0.47348721147847783,0.5265127885215222,48113014001,48,113,014001
1.0,0.0,0.0,0.10810810810810811,0.0,0.5945945945945946,0.2972972972972973,0.35135135135135137,0.6486486486486487,48113014002,48,113,014002
1.0,0.046067648889811165,0.08611745175347582,0.22556547001452584,0.21664245694127413,0.09587051255447188,0.020751193193608634,0.46607179912844987,0.5339282008715501,48113014103,48,113,014103
1.0,0.02312022517088862,0.15038198632891034,0.23502211499798956,0.1942098914354644,0.16928025733815844,0.05227181342983514,0.49738640932850825,0.5026135906714918,48113014113,48,113,014113
1.0,0.03614114968696642,0.11240751280591918,0.25441092771770063,0.25668753557199775,0.1400113830392715,0.026750142287990893,0.4803642572566875,0.5196357427433125,48113014114,48,113,014114
1.0,0.06499032882011606,0.11618310767246938,0.09026434558349453,0.21779497098646033,0.17885235332043842,0.10676982591876209,0.498388136686009,0.501611863313991,48113014115,48,113,014115
1.0,0.04453139556549283,0.11477547978386436,0.21185019564002236,0.21371343394820197,0.14253773057574065,0.02105459288242966,0.4769890068939817,0.5230109931060183,48113014116,48,113,014116
1.0,0.061119450997212096,0.05318464507827579,0.110872828651083,0.1760669097147759,0.2524126099077847,0.13210379583958826,0.48080634784473514,0.5191936521552648,48113014119,48,113,014119
1.0,0.053370231271002176,0.03261514133227911,0.08045068195295513,0.21545760031626804,0.27535085985372604,0.12789088752717928,0.4957501482506424,0.5042498517493575,48113014120,48,113,014120
1.0,0.028428428428428427,0.05185185185185185,0.25005005005005004,0.23003003003003003,0.19579579579579579,0.1023023023023023,0.4272272272272272,0.5727727727727727,48113014121,48,113,014121
1.0,0.07507058628134862,0.03205447600066434,0.040026573658860656,0.24846371034711842,0.29247633283507724,0.09035044012622488,0.5150307257930576,0.48496927420694236,48113014123,48,113,014123
1.0,0.022767518340500885,0.02959777384265115,0.10650139134834304,0.239817859853276,0.2638502403238047,0.14343536554515557,0.5145459144953201,0.48545408550468,48113014124,48,113,014124
1.0,0.04802919708029197,0.052992700729927004,0.08335766423357664,0.2665693430656934,0.22291970802919708,0.08642335766423358,0.47124087591240876,0.5287591240875913,48113014126,48,113,014126
1.0,0.04165464165464165,0.05502645502645503,0.19538239538239538,0.3500721500721501,0.10678210678210678,0.015488215488215488,0.48763828763828765,0.5123617123617124,48113014127,48,113,014127
1.0,0.020434557682359026,0.07087428867046043,0.08742886704604243,0.35411277806518365,0.1634764614588722,0.07708225556130367,0.5012933264355923,0.4987066735644077,48113014128,48,113,014128
1.0,0.02749003984063745,0.045219123505976094,0.27669322709163346,0.2778884462151394,0.10537848605577689,0.0348605577689243,0.49302788844621515,0.5069721115537849,48113014129,48,113,014129
1.0,0.009416628387689481,0.0633899862195682,0.1986678915939366,0.2776757005052825,0.16237942122186494,0.07165824529168581,0.5137804317868626,0.48621956821313733,48113014130,48,113,014130
